t              nodalLine_nextTo_Loop_Port2.fdtd_Bulk probe_port2_Jz_24_39_80__25_40_80.dat
   0.71194202400830589E-008  -0.178850712E-009
   0.71209609066574114E-008  -0.621497520E-009
   0.71225015732317640E-008  -0.424755342E-009
   0.71240422398061165E-008   0.127165833E-009
   0.71255829063804690E-008   0.450867788E-009
   0.71271235729548216E-008   0.348030937E-009
   0.71286642395291741E-008   0.355981911E-010
   0.71302049061035266E-008  -0.260364175E-009
   0.71317455726778792E-008  -0.424066116E-009
   0.71332862392522317E-008  -0.310620862E-009
   0.71348269058265842E-008   0.119939614E-009
   0.71363675724009368E-008   0.530178568E-009
   0.71379082389752893E-008   0.443456827E-009
   0.71394489055496418E-008  -0.129745104E-009
   0.71409895721239944E-008  -0.596855898E-009
   0.71425302386983469E-008  -0.468467931E-009
   0.71440709052726994E-008   0.769233566E-010
   0.71456115718470520E-008   0.467927919E-009
   0.71471522384214045E-008   0.401016109E-009
   0.71486929049957570E-008   0.413677981E-010
   0.71502335715701096E-008  -0.298761904E-009
   0.71517742381444621E-008  -0.429814406E-009
   0.71533149047188146E-008  -0.273345790E-009
   0.71548555712931672E-008   0.125936594E-009
   0.71563962378675197E-008   0.482401674E-009
   0.71579369044418723E-008   0.418495461E-009
   0.71594775710162248E-008  -0.835100877E-010
   0.71610182375905773E-008  -0.542840439E-009
   0.71625589041649299E-008  -0.483510121E-009
   0.71640995707392824E-008   0.192557081E-010
   0.71656402373136349E-008   0.450441462E-009
   0.71671809038879875E-008   0.435861125E-009
   0.71687215704623400E-008   0.646025455E-010
   0.71702622370366925E-008  -0.313562509E-009
   0.71718029036110451E-008  -0.435136371E-009
   0.71733435701853976E-008  -0.246821230E-009
   0.71748842367597501E-008   0.131436195E-009
   0.71764249033341027E-008   0.436536141E-009
   0.71779655699084552E-008   0.383344911E-009
   0.71795062364828077E-008  -0.470876671E-010
   0.71810469030571603E-008  -0.478088680E-009
   0.71825875696315128E-008  -0.476163109E-009
   0.71841282362058653E-008  -0.340065753E-010
   0.71856689027802179E-008   0.411503720E-009
   0.71872095693545704E-008   0.451322535E-009
   0.71887502359289229E-008   0.950848289E-010
   0.71902909025032755E-008  -0.309306358E-009
   0.71918315690776280E-008  -0.437921699E-009
   0.71933722356519805E-008  -0.230002684E-009
   0.71949129022263331E-008   0.138008716E-009
   0.71964535688006856E-008   0.398379996E-009
   0.71979942353750381E-008   0.340527606E-009
   0.71995349019493907E-008  -0.279811729E-010
   0.72010755685237432E-008  -0.411347401E-009
   0.72026162350980957E-008  -0.443975523E-009
   0.72041569016724483E-008  -0.720348226E-010
   0.72056975682468008E-008   0.355214524E-009
   0.72072382348211533E-008   0.438681980E-009
   0.72087789013955059E-008   0.124416033E-009
   0.72103195679698584E-008  -0.280735435E-009
   0.72118602345442109E-008  -0.427405666E-009
   0.72134009011185635E-008  -0.223572272E-009
   0.72149415676929160E-008   0.135621292E-009
   0.72164822342672685E-008   0.364032360E-009
   0.72180229008416211E-008   0.295017344E-009
   0.72195635674159736E-008  -0.213304929E-010
   0.72211042339903261E-008  -0.341543682E-009
   0.72226449005646787E-008  -0.388084231E-009
   0.72241855671390312E-008  -0.978204184E-010
   0.72257262337133837E-008   0.278923551E-009
   0.72272669002877363E-008   0.398024724E-009
   0.72288075668620888E-008   0.154415147E-009
   0.72303482334364413E-008  -0.224432029E-009
   0.72318889000107939E-008  -0.399978717E-009
   0.72334295665851464E-008  -0.230642172E-009
   0.72349702331594989E-008   0.114425802E-009
   0.72365108997338515E-008   0.331418448E-009
   0.72380515663082040E-008   0.259291255E-009
   0.72395922328825565E-008  -0.170743419E-010
   0.72411328994569091E-008  -0.276557444E-009
   0.72426735660312616E-008  -0.324220650E-009
   0.72442142326056141E-008  -0.114333432E-009
   0.72457548991799667E-008   0.195775840E-009
   0.72472955657543192E-008   0.342062378E-009
   0.72488362323286717E-008   0.182339477E-009
   0.72503768989030243E-008  -0.153015378E-009
   0.72519175654773768E-008  -0.361652042E-009
   0.72534582320517293E-008  -0.248491006E-009
   0.72549988986260819E-008   0.771294140E-010
   0.72565395652004344E-008   0.305654169E-009
   0.72580802317747870E-008   0.243964848E-009
   0.72596208983491395E-008  -0.141753276E-010
   0.72611615649234920E-008  -0.235097275E-009
   0.72627022314978446E-008  -0.268975953E-009
   0.72642428980721971E-008  -0.111704423E-009
   0.72657835646465496E-008   0.130597755E-009
   0.72673242312209022E-008   0.279932522E-009
   0.72688648977952547E-008   0.192457605E-009
   0.72704055643696072E-008  -0.872404371E-010
   0.72719462309439598E-008  -0.314472004E-009
   0.72734868975183123E-008  -0.260591548E-009
   0.72750275640926648E-008   0.358753027E-010
   0.72765682306670174E-008   0.281538348E-009
   0.72781088972413699E-008   0.240000020E-009
   0.72796495638157224E-008  -0.137134748E-010
   0.72811902303900750E-008  -0.216687113E-009
   0.72827308969644275E-008  -0.223600694E-009
   0.72842715635387800E-008  -0.853574988E-010
   0.72858122301131326E-008   0.902673492E-010
   0.72873528966874851E-008   0.208245865E-009
   0.72888935632618376E-008   0.173876913E-009
   0.72904342298361902E-008  -0.298072678E-010
   0.72919748964105427E-008  -0.247311505E-009
   0.72935155629848952E-008  -0.254637200E-009
   0.72950562295592478E-008  -0.137205802E-010
   0.72965968961336003E-008   0.238692621E-009
   0.72981375627079528E-008   0.237641018E-009
   0.72996782292823054E-008   0.310507176E-011
   0.73012188958566579E-008  -0.198149053E-009
   0.73027595624310104E-008  -0.193239202E-009
   0.73043002290053630E-008  -0.595292704E-010
   0.73058408955797155E-008   0.646167564E-010
   0.73073815621540680E-008   0.138143719E-009
   0.73089222287284206E-008   0.140062184E-009
   0.73104628953027731E-008   0.223465690E-010
   0.73120035618771256E-008  -0.165023550E-009
   0.73135442284514782E-008  -0.235928610E-009
   0.73150848950258307E-008  -0.745785655E-010
   0.73166255616001832E-008   0.174381398E-009
   0.73181662281745358E-008   0.237385223E-009
   0.73197068947488883E-008   0.458442173E-010
   0.73212475613232408E-008  -0.170800263E-009
   0.73227882278975934E-008  -0.186979321E-009
   0.73243288944719459E-008  -0.506332754E-010
   0.73258695610462984E-008   0.571276360E-010
   0.73274102276206510E-008   0.894644359E-010
   0.73289508941950035E-008   0.968682912E-010
   0.73304915607693560E-008   0.521040988E-010
   0.73320322273437086E-008  -0.847677484E-010
   0.73335728939180611E-008  -0.200110151E-009
   0.73351135604924136E-008  -0.124479982E-009
   0.73366542270667662E-008   0.103192122E-009
   0.73381948936411187E-008   0.226606289E-009
   0.73397355602154712E-008   0.903455089E-010
   0.73412762267898238E-008  -0.139529277E-009
   0.73428168933641763E-008  -0.190738092E-009
   0.73443575599385288E-008  -0.483595386E-010
   0.73458982265128814E-008   0.709192705E-010
   0.73474388930872339E-008   0.658673116E-010
   0.73489795596615864E-008   0.393711730E-010
   0.73505202262359390E-008   0.406998879E-010
   0.73520608928102915E-008  -0.186943794E-010
   0.73536015593846440E-008  -0.134349420E-009
   0.73551422259589966E-008  -0.137490019E-009
   0.73566828925333491E-008   0.363371555E-010
   0.73582235591077017E-008   0.187938554E-009
   0.73597642256820542E-008   0.108521192E-009
   0.73613048922564067E-008  -0.108784093E-009
   0.73628455588307593E-008  -0.181387350E-009
   0.73643862254051118E-008  -0.371329634E-010
   0.73659268919794643E-008   0.968825020E-010
   0.73674675585538169E-008   0.579731818E-010
   0.73690082251281694E-008  -0.273487899E-010
   0.73705488917025219E-008  -0.101252340E-010
   0.73720895582768745E-008   0.237463382E-010
   0.73736302248512270E-008  -0.430020464E-010
   0.73751708914255795E-008  -0.105373488E-009
   0.73767115579999321E-008  -0.169961822E-010
   0.73782522245742846E-008   0.121843868E-009
   0.73797928911486371E-008   0.941184908E-010
   0.73813335577229897E-008  -0.824016411E-010
   0.73828742242973422E-008  -0.156312296E-009
   0.73844148908716947E-008  -0.178275172E-010
   0.73859555574460473E-008   0.125403687E-009
   0.73874962240203998E-008   0.655333565E-010
   0.73890368905947523E-008  -0.834106118E-010
   0.73905775571691049E-008  -0.855848725E-010
   0.73921182237434574E-008   0.282653900E-010
   0.73936588903178099E-008   0.471445105E-010
   0.73951995568921625E-008  -0.367705866E-010
   0.73967402234665150E-008  -0.406288336E-010
   0.73982808900408675E-008   0.520898880E-010
   0.73998215566152201E-008   0.556141799E-010
   0.74013622231895726E-008  -0.743014539E-010
   0.74029028897639251E-008  -0.132935440E-009
   0.74044435563382777E-008   0.522248911E-011
   0.74059842229126302E-008   0.157079683E-009
   0.74075248894869827E-008   0.898481289E-010
   0.74090655560613353E-008  -0.112926557E-009
   0.74106062226356878E-008  -0.164199321E-009
   0.74121468892100403E-008  -0.109636744E-010
   0.74136875557843929E-008   0.104769526E-009
   0.74152282223587454E-008   0.508251219E-010
   0.74167688889330979E-008  -0.226165753E-010
   0.74183095555074505E-008  -0.241584530E-012
   0.74198502220818030E-008   0.537880851E-011
   0.74213908886561555E-008  -0.847037995E-010
   0.74229315552305081E-008  -0.122497568E-009
   0.74244722218048606E-008   0.185522708E-010
   0.74260128883792131E-008   0.184257942E-009
   0.74275535549535657E-008   0.130647493E-009
   0.74290942215279182E-008  -0.104769526E-009
   0.74306348881022707E-008  -0.224673613E-009
   0.74321755546766233E-008  -0.847677484E-010
   0.74337162212509758E-008   0.111469944E-009
   0.74352568878253283E-008   0.131819888E-009
   0.74367975543996809E-008   0.317328386E-010
   0.74383382209740334E-008  -0.203854711E-010
   0.74398788875483859E-008  -0.381561449E-010
   0.74414195541227385E-008  -0.105210063E-009
   0.74429602206970910E-008  -0.132196476E-009
   0.74445008872714435E-008   0.837729885E-011
   0.74460415538457961E-008   0.200202521E-009
   0.74475822204201486E-008   0.186318516E-009
   0.74491228869945011E-008  -0.587476734E-010
   0.74506635535688537E-008  -0.255255372E-009
   0.74522042201432062E-008  -0.174800618E-009
   0.74537448867175587E-008   0.654836185E-010
   0.74552855532919113E-008   0.183618454E-009
   0.74568262198662638E-008   0.109899645E-009
   0.74583668864406164E-008  -0.333955086E-012
   0.74599075530149689E-008  -0.645101750E-010
   0.74614482195893214E-008  -0.131393563E-009
   0.74629888861636740E-008  -0.159928959E-009
   0.74645295527380265E-008  -0.260840238E-010
   0.74660702193123790E-008   0.201168859E-009
   0.74676108858867316E-008   0.250913956E-009
   0.74691515524610841E-008   0.158308922E-010
   0.74706922190354366E-008  -0.257777799E-009
   0.74722328856097892E-008  -0.263803202E-009
   0.74737735521841417E-008  -0.152837742E-010
   0.74753142187584942E-008   0.198888017E-009
   0.74768548853328468E-008   0.191960225E-009
   0.74783955519071993E-008   0.535749223E-010
   0.74799362184815518E-008  -0.702158331E-010
   0.74814768850559044E-008  -0.160845559E-009
   0.74830175516302569E-008  -0.196571648E-009
   0.74845582182046094E-008  -0.704929448E-010
   0.74860988847789620E-008   0.187434068E-009
   0.74876395513533145E-008   0.306648928E-009
   0.74891802179276670E-008   0.100840225E-009
   0.74907208845020196E-008  -0.234223307E-009
   0.74922615510763721E-008  -0.334139827E-009
   0.74938022176507246E-008  -0.108165921E-009
   0.74953428842250772E-008   0.180776283E-009
   0.74968835507994297E-008   0.258594923E-009
   0.74984242173737822E-008   0.123499433E-009
   0.74999648839481348E-008  -0.568789460E-010
   0.75015055505224873E-008  -0.185039539E-009
   0.75030462170968398E-008  -0.229384511E-009
   0.75045868836711924E-008  -0.113907106E-009
   0.75061275502455449E-008   0.156482827E-009
   0.75076682168198974E-008   0.338722828E-009
   0.75092088833942500E-008   0.184833482E-009
   0.75107495499686025E-008  -0.185423232E-009
   0.75122902165429550E-008  -0.377013976E-009
   0.75138308831173076E-008  -0.197701411E-009
   0.75153715496916601E-008   0.136225253E-009
   0.75169122162660126E-008   0.295884206E-009
   0.75184528828403652E-008   0.193473682E-009
   0.75199935494147177E-008  -0.209610107E-010
   0.75215342159890702E-008  -0.194020799E-009
   0.75230748825634228E-008  -0.259198885E-009
   0.75246155491377753E-008  -0.156944679E-009
   0.75261562157121278E-008   0.115164767E-009
   0.75276968822864804E-008   0.347853302E-009
   0.75292375488608329E-008   0.258708610E-009
   0.75307782154351854E-008  -0.118021148E-009
   0.75323188820095380E-008  -0.392063271E-009
   0.75338595485838905E-008  -0.277943002E-009
   0.75354002151582430E-008   0.751327889E-010
   0.75369408817325956E-008   0.307473158E-009
   0.75384815483069481E-008   0.254111399E-009
   0.75400222148813006E-008   0.274482659E-010
   0.75415628814556532E-008  -0.188308036E-009
   0.75431035480300057E-008  -0.282270207E-009
   0.75446442146043582E-008  -0.193693950E-009
   0.75461848811787108E-008   0.729301064E-010
   0.75477255477530633E-008   0.335184325E-009
   0.75492662143274158E-008   0.308801873E-009
   0.75508068809017684E-008  -0.443023396E-010
   0.75523475474761209E-008  -0.375706577E-009
   0.75538882140504734E-008  -0.335568018E-009
   0.75554288806248260E-008   0.818545232E-011
   0.75569695471991785E-008   0.292075697E-009
   0.75585102137735311E-008   0.290917512E-009
   0.75600508803478836E-008   0.767528263E-010
   0.75615915469222361E-008  -0.161541891E-009
   0.75631322134965887E-008  -0.285972135E-009
   0.75646728800709412E-008  -0.222129870E-009
   0.75662135466452937E-008   0.267164069E-010
   0.75677542132196463E-008   0.299785086E-009
   0.75692948797939988E-008   0.330125260E-009
   0.75708355463683513E-008   0.299991143E-010
   0.75723762129427039E-008  -0.323993277E-009
   0.75739168795170564E-008  -0.363328923E-009
   0.75754575460914089E-008  -0.646949161E-010
   0.75769982126657615E-008   0.247759147E-009
   0.75785388792401140E-008   0.304659409E-009
   0.75800795458144665E-008   0.125034205E-009
   0.75816202123888191E-008  -0.116855858E-009
   0.75831608789631716E-008  -0.270041767E-009
   0.75847015455375241E-008  -0.242501130E-009
   0.75862422121118767E-008  -0.234976483E-010
   0.75877828786862292E-008   0.248789433E-009
   0.75893235452605817E-008   0.329315242E-009
   0.75908642118349343E-008   0.983177983E-010
   0.75924048784092868E-008  -0.249144705E-009
   0.75939455449836393E-008  -0.364515529E-009
   0.75954862115579919E-008  -0.137646339E-009
   0.75970268781323444E-008   0.183916882E-009
   0.75985675447066969E-008   0.303472802E-009
   0.76001082112810495E-008   0.170544467E-009
   0.76016488778554020E-008  -0.667057520E-010
   0.76031895444297545E-008  -0.244732234E-009
   0.76047302110041071E-008  -0.254509303E-009
   0.76062708775784596E-008  -0.693560764E-010
   0.76078115441528121E-008   0.195221617E-009
   0.76093522107271647E-008   0.315068860E-009
   0.76108928773015172E-008   0.151267443E-009
   0.76124335438758697E-008  -0.171965553E-009
   0.76139742104502223E-008  -0.346915385E-009
   0.76155148770245748E-008  -0.198426164E-009
   0.76170555435989273E-008   0.117424293E-009
   0.76185962101732799E-008   0.295109714E-009
   0.76201368767476324E-008   0.206959783E-009
   0.76216775433219849E-008  -0.276543233E-010
   0.76232182098963375E-008  -0.220460095E-009
   0.76247588764706900E-008  -0.251439758E-009
   0.76262995430450425E-008  -0.975362013E-010
   0.76278402096193951E-008   0.145924162E-009
   0.76293808761937476E-008   0.286824786E-009
   0.76309215427681001E-008   0.180939708E-009
   0.76324622093424527E-008  -0.104961373E-009
   0.76340028759168052E-008  -0.312127213E-009
   0.76355435424911577E-008  -0.232901698E-009
   0.76370842090655103E-008   0.574473802E-010
   0.76386248756398628E-008   0.271697331E-009
   0.76401655422142153E-008   0.225362840E-009
   0.76417062087885679E-008   0.260769184E-011
   0.76432468753629204E-008  -0.191846539E-009
